Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Hourly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly) 
 01/11  08:00:00,4.5,4.9705983430679,1267200.,0.0,-1267200.,4.,0.0 
 01/11  09:00:00,6.125,5.7823029709466,1267200.,0.0,-1267200.,4.,0.0 
 01/11  10:00:00,10.5,6.49941429854269,1267200.,0.0,-1267200.,4.,0.0 
 01/11  11:00:00,13.25,7.14152927650387,1267200.,0.0,-1267200.,4.,0.0 
 01/11  12:00:00,15.25,7.41966173127376,1267200.,0.0,-1267200.,4.,0.0 
 01/11  13:00:00,14.75,7.82752646977114,1267200.,0.0,-1267200.,4.,0.0 
 01/11  14:00:00,14.625,7.96930024895399,1267200.,0.0,-1267200.,4.,0.0 
 01/11  15:00:00,16.25,8.20227775459033,1267200.,0.0,-1267200.,4.,0.0 
 01/11  16:00:00,15.75,8.31913220111974,1267200.,0.0,-1267200.,4.,0.0 
 01/11  17:00:00,11.25,7.93545784258678,1267200.,0.0,-1267200.,4.,0.0 
 01/11  18:00:00,8.375,7.45627008622252,1267200.,0.0,-1267200.,4.,0.0 
 01/11  19:00:00,8.,7.23344378334593,1267200.,0.0,-1267200.,4.,0.0 
 01/11  20:00:00,6.75,7.11141236918432,1267200.,0.0,-1267200.,4.,0.0 
 01/11  21:00:00,6.625,6.98503414476221,1267200.,0.0,-1267200.,4.,0.0 
 01/11  22:00:00,7.,6.95885494983062,1267200.,0.0,-1267200.,4.,0.0 
 01/11  23:00:00,5.75,6.77043273990974,1267200.,0.0,-1267200.,4.,0.0 
 01/11  24:00:00,5.625,6.65576783694719,1267200.,0.0,-1267200.,4.,0.0 
 01/12  01:00:00,4.125,6.56536698780514,1267200.,0.0,-1267200.,5.,0.0 
 01/12  02:00:00,3.,6.35042971763033,1267200.,0.0,-1267200.,5.,0.0 
 01/12  03:00:00,3.625,6.25592702057157,1267200.,0.0,-1267200.,5.,0.0 
 01/12  04:00:00,1.5,6.05954244730923,1267200.,0.0,-1267200.,5.,0.0 
 01/12  05:00:00,0.625,5.7415601721597,1267200.,0.0,-1267200.,5.,0.0 
 01/12  06:00:00,1.625,5.6776257790635,1267200.,0.0,-1267200.,5.,0.0 
 01/12  07:00:00,2.625,5.58144343769542,1267200.,0.0,-1267200.,5.,0.0 
 01/12  08:00:00,0.5,5.44417561839561,1267200.,0.0,-1267200.,5.,0.0 
 01/12  09:00:00,3.375,5.85009188122844,1267200.,0.0,-1267200.,5.,0.0 
 01/12  10:00:00,6.625,6.18079337129581,1267200.,0.0,-1267200.,5.,0.0 
 01/12  11:00:00,7.,6.35358555186089,1267200.,0.0,-1267200.,5.,0.0 
 01/12  12:00:00,7.0625,6.44756956587769,1267200.,0.0,-1267200.,5.,0.0 
 01/12  13:00:00,7.0375,6.63501017983871,1267200.,0.0,-1267200.,5.,0.0 
 01/12  14:00:00,7.,7.34219283513674,1267200.,0.0,-1267200.,5.,0.0 
 01/12  15:00:00,7.,7.93441668309506,1267200.,0.0,-1267200.,5.,0.0 
 01/12  16:00:00,5.125,7.54026659733217,1267200.,0.0,-1267200.,5.,0.0 
 01/12  17:00:00,2.75,7.00962362782777,1267200.,0.0,-1267200.,5.,0.0 
 01/12  18:00:00,0.75,6.320086647074,1267200.,0.0,-1267200.,5.,0.0 
 01/12  19:00:00,-1.25,5.84848611745244,1267200.,0.0,-1267200.,5.,0.0 
 01/12  20:00:00,-2.625,5.54214205255437,1267200.,0.0,-1267200.,5.,0.0 
 01/12  21:00:00,-2.375,5.33098463636521,1267200.,0.0,-1267200.,5.,0.0 
 01/12  22:00:00,-2.,5.20316512240469,1267200.,0.0,-1267200.,5.,0.0 
 01/12  23:00:00,-2.,5.04657152292057,1267200.,0.0,-1267200.,5.,0.0 
 01/12  24:00:00,-2.,4.87296466295411,1267200.,0.0,-1267200.,5.,0.0 
 01/13  01:00:00,-0.75,4.77615672807166,1267200.,0.0,-1267200.,6.,0.0 
 01/13  02:00:00,-0.625,4.70667410520252,1267200.,0.0,-1267200.,6.,0.0 
 01/13  03:00:00,-1.,4.49018196181176,1267200.,0.0,-1267200.,6.,0.0 
 01/13  04:00:00,-1.625,4.26242179705761,1267200.,0.0,-1267200.,6.,0.0 
 01/13  05:00:00,-2.625,4.04845014273661,1267200.,0.0,-1267200.,6.,0.0 
 01/13  06:00:00,-1.75,3.84714101638393,1267200.,0.0,-1267200.,6.,0.0 
 01/13  07:00:00,-2.25,3.61571118124045,1267200.,0.0,-1267200.,6.,0.0 
 01/13  08:00:00,-1.75,3.6684863663106,1267200.,0.0,-1267200.,6.,0.0 
 01/13  09:00:00,-0.375,4.64931006494802,1267200.,0.0,-1267200.,6.,0.0 
 01/13  10:00:00,0.625,4.62115710743602,1267200.,0.0,-1267200.,6.,0.0 
 01/13  11:00:00,1.625,4.32206308744029,1267200.,0.0,-1267200.,6.,0.0 
 01/13  12:00:00,3.25,4.79567945960221,1267200.,0.0,-1267200.,6.,0.0 
 01/13  13:00:00,3.375,4.96359862063714,1267200.,0.0,-1267200.,6.,0.0 
 01/13  14:00:00,1.75,5.33911656910168,1267200.,0.0,-1267200.,6.,0.0 
 01/13  15:00:00,1.625,5.8573099531433,1267200.,0.0,-1267200.,6.,0.0 
 01/13  16:00:00,2.,6.20056909499145,1267200.,0.0,-1267200.,6.,0.0 
 01/13  17:00:00,1.375,5.86164193237576,1267200.,0.0,-1267200.,6.,0.0 
 01/13  18:00:00,-1.5,4.64735223908259,1267200.,0.0,-1267200.,6.,0.0 
 01/13  19:00:00,-1.75,4.21665084789085,1267200.,0.0,-1267200.,6.,0.0 
 01/13  20:00:00,-2.875,4.14812708583722,1267200.,0.0,-1267200.,6.,0.0 
 01/13  21:00:00,-4.,3.79660199583624,1267200.,0.0,-1267200.,6.,0.0 
 01/13  22:00:00,-4.625,3.56839687470037,1267200.,0.0,-1267200.,6.,0.0 
 01/13  23:00:00,-6.25,3.25089855952278,1267200.,0.0,-1267200.,6.,0.0 
 01/13  24:00:00,-6.375,2.86420017219916,1267200.,0.0,-1267200.,6.,0.0 
 01/14  01:00:00,-5.375,2.67799959176346,1267200.,0.0,-1267200.,7.,0.0 
 01/14  02:00:00,-4.375,2.66690870177742,1267200.,0.0,-1267200.,7.,0.0 
 01/14  03:00:00,-4.625,2.52866600739292,1267200.,0.0,-1267200.,7.,0.0 
 01/14  04:00:00,-5.625,2.27033432835968,1267200.,0.0,-1267200.,7.,0.0 
 01/14  05:00:00,-5.375,2.06548757028535,1267200.,0.0,-1267200.,7.,0.0 
 01/14  06:00:00,-5.,1.93703872539008,1267200.,0.0,-1267200.,7.,0.0 
 01/14  07:00:00,-4.375,1.81084599731448,1267200.,0.0,-1267200.,7.,0.0 
 01/14  08:00:00,-2.125,1.89871764242568,1267200.,0.0,-1267200.,7.,0.0 
 01/14  09:00:00,2.125,2.76991076449224,1267200.,0.0,-1267200.,7.,0.0 
 01/14  10:00:00,5.875,3.51161312526486,1267200.,0.0,-1267200.,7.,0.0 
 01/14  11:00:00,8.25,3.49341111923047,1267200.,0.0,-1267200.,7.,0.0 
 01/14  12:00:00,9.625,3.84402508003356,1267200.,0.0,-1267200.,7.,0.0 
 01/14  13:00:00,10.,3.99171410390924,1267200.,0.0,-1267200.,7.,0.0 
 01/14  14:00:00,10.625,4.52150127147486,1267200.,0.0,-1267200.,7.,0.0 
 01/14  15:00:00,12.25,5.29532704934131,1267200.,0.0,-1267200.,7.,0.0 
 01/14  16:00:00,12.375,5.73504654637322,1267200.,0.0,-1267200.,7.,0.0 
 01/14  17:00:00,10.125,5.5420115270807,1267200.,0.0,-1267200.,7.,0.0 
 01/14  18:00:00,5.875,4.77727380402874,1267200.,0.0,-1267200.,7.,0.0 
 01/14  19:00:00,6.5,4.32508442617321,1267200.,0.0,-1267200.,7.,0.0 
 01/14  20:00:00,7.375,4.32111655182367,1267200.,0.0,-1267200.,7.,0.0 
 01/14  21:00:00,6.375,4.30139227808868,1267200.,0.0,-1267200.,7.,0.0 
 01/14  22:00:00,4.125,4.17500069682006,1267200.,0.0,-1267200.,7.,0.0 
 01/14  23:00:00,6.75,4.13215861887341,1267200.,0.0,-1267200.,7.,0.0 
 01/14  24:00:00,8.25,4.37720839793587,1267200.,0.0,-1267200.,7.,0.0 
 01/15  01:00:00,7.3,4.41390781748088,1267200.,0.0,-1267200.,1.,0.0 
 01/15  02:00:00,6.375,4.3446486003647,1267200.,0.0,-1267200.,1.,0.0 
 01/15  03:00:00,7.25,4.29129137957357,1267200.,0.0,-1267200.,1.,0.0 
 01/15  04:00:00,7.375,4.36346131412004,1267200.,0.0,-1267200.,1.,0.0 
 01/15  05:00:00,6.375,4.3475957622877,1267200.,0.0,-1267200.,1.,0.0 
 01/15  06:00:00,2.875,4.15679370310335,1267200.,0.0,-1267200.,1.,0.0 
 01/15  07:00:00,1.625,3.82097216147479,1267200.,0.0,-1267200.,1.,0.0 
 01/15  08:00:00,1.375,3.86824490423474,1267200.,0.0,-1267200.,1.,0.0 
 01/15  09:00:00,4.75,4.81169533539132,1267200.,0.0,-1267200.,1.,0.0 
 01/15  10:00:00,8.25,5.96057213294602,1267200.,0.0,-1267200.,1.,0.0 
 01/15  11:00:00,11.5,6.24144608800141,1267200.,0.0,-1267200.,1.,0.0 
 01/15  12:00:00,14.25,6.46366457485468,1267200.,0.0,-1267200.,1.,0.0 
 01/15  13:00:00,13.75,6.65842249846863,1267200.,0.0,-1267200.,1.,0.0 
 01/15  14:00:00,12.375,6.93912672245493,1267200.,0.0,-1267200.,1.,0.0 
 01/15  15:00:00,11.375,7.23199294708898,1267200.,0.0,-1267200.,1.,0.0 
 01/15  16:00:00,11.625,7.34087885427549,1267200.,0.0,-1267200.,1.,0.0 
 01/15  17:00:00,10.125,7.18392238832871,1267200.,0.0,-1267200.,1.,0.0 
 01/15  18:00:00,8.375,6.72646855236659,1267200.,0.0,-1267200.,1.,0.0 
 01/15  19:00:00,8.,6.53785176695022,1267200.,0.0,-1267200.,1.,0.0 
 01/15  20:00:00,6.75,6.42248767001273,1267200.,0.0,-1267200.,1.,0.0 
 01/15  21:00:00,6.625,6.25928489369659,1267200.,0.0,-1267200.,1.,0.0 
 01/15  22:00:00,4.5,6.17209605861077,1267200.,0.0,-1267200.,1.,0.0 
 01/15  23:00:00,2.375,5.81476660152939,1267200.,0.0,-1267200.,1.,0.0 
 01/15  24:00:00,3.875,5.68405068585496,1267200.,0.0,-1267200.,1.,0.0 
 01/16  01:00:00,2.5,5.71993870492037,1267200.,0.0,-1267200.,2.,0.0 
 01/16  02:00:00,1.,5.47900782632926,1267200.,0.0,-1267200.,2.,0.0 
 01/16  03:00:00,-0.875,5.26673103167833,1267200.,0.0,-1267200.,2.,0.0 
 01/16  04:00:00,-2.625,4.91188179481748,1267200.,0.0,-1267200.,2.,0.0 
 01/16  05:00:00,-1.75,4.71220294260946,1267200.,0.0,-1267200.,2.,0.0 
 01/16  06:00:00,-0.375,4.69274731164256,1267200.,0.0,-1267200.,2.,0.0 
 01/16  07:00:00,-0.625,4.56556563005377,1267200.,0.0,-1267200.,2.,0.0 
 01/16  08:00:00,-1.,4.54208714277671,1267200.,0.0,-1267200.,2.,0.0 
 01/16  09:00:00,2.125,5.26083324031136,1267200.,0.0,-1267200.,2.,0.0 
 01/16  10:00:00,5.875,6.39490197970683,1267200.,0.0,-1267200.,2.,0.0 
 01/16  11:00:00,8.25,7.12402299737402,1267200.,0.0,-1267200.,2.,0.0 
 01/16  12:00:00,9.625,6.89186215209388,1267200.,0.0,-1267200.,2.,0.0 
 01/16  13:00:00,8.125,6.775543585985,1267200.,0.0,-1267200.,2.,0.0 
 01/16  14:00:00,9.5,8.1468941390028,1267200.,0.0,-1267200.,2.,0.0 
 01/16  15:00:00,12.25,8.86258383263321,1267200.,0.0,-1267200.,2.,0.0 
 01/16  16:00:00,11.75,8.71163967519268,1267200.,0.0,-1267200.,2.,0.0 
 01/16  17:00:00,8.5,7.97460198375321,1267200.,0.0,-1267200.,2.,0.0 
 01/16  18:00:00,7.,7.30605465132317,1267200.,0.0,-1267200.,2.,0.0 
 01/16  19:00:00,7.,7.13414498863555,1267200.,0.0,-1267200.,2.,0.0 
 01/16  20:00:00,5.125,6.98047809519139,1267200.,0.0,-1267200.,2.,0.0 
 01/16  21:00:00,4.,6.6714748474799,1267200.,0.0,-1267200.,2.,0.0 
 01/16  22:00:00,-0.375,6.38183465497852,1267200.,0.0,-1267200.,2.,0.0 
 01/16  23:00:00,-1.125,5.98123237839059,1267200.,0.0,-1267200.,2.,0.0 
 01/16  24:00:00,3.75,6.08736205748393,1267200.,0.0,-1267200.,2.,0.0 
 01/17  01:00:00,4.125,6.2384221428652,1267200.,0.0,-1267200.,3.,0.0 
 01/17  02:00:00,1.125,5.99409732838612,1267200.,0.0,-1267200.,3.,0.0 
 01/17  03:00:00,-0.625,5.71667317681268,1267200.,0.0,-1267200.,3.,0.0 
 01/17  04:00:00,-1.,5.53632241753862,1267200.,0.0,-1267200.,3.,0.0 
 01/17  05:00:00,-2.25,5.29528957460582,1267200.,0.0,-1267200.,3.,0.0 
 01/17  06:00:00,-2.375,4.97953568409531,1267200.,0.0,-1267200.,3.,0.0 
 01/17  07:00:00,-1.375,4.82490476044307,1267200.,0.0,-1267200.,3.,0.0 
 01/17  08:00:00,-1.,4.94041583658233,1267200.,0.0,-1267200.,3.,0.0 
 01/17  09:00:00,0.25,5.63263594684492,1267200.,0.0,-1267200.,3.,0.0 
 01/17  10:00:00,1.625,6.32249115028067,1267200.,0.0,-1267200.,3.,0.0 
 01/17  11:00:00,2.625,6.5931135735972,1267200.,0.0,-1267200.,3.,0.0 
 01/17  12:00:00,3.,6.57756484059844,1267200.,0.0,-1267200.,3.,0.0 
 01/17  13:00:00,3.,6.62302584733442,1267200.,0.0,-1267200.,3.,0.0 
 01/17  14:00:00,3.,6.78323081609193,1267200.,0.0,-1267200.,3.,0.0 
 01/17  15:00:00,3.,6.89993006860401,1267200.,0.0,-1267200.,3.,0.0 
 01/17  16:00:00,3.,6.84138801562912,1267200.,0.0,-1267200.,3.,0.0 
 01/17  17:00:00,1.75,6.49735707655099,1267200.,0.0,-1267200.,3.,0.0 
 01/17  18:00:00,0.375,5.83154537484049,1267200.,0.0,-1267200.,3.,0.0 
 01/17  19:00:00,-1.875,5.42650603087859,1267200.,0.0,-1267200.,3.,0.0 
 01/17  20:00:00,-2.375,5.05396876074499,1267200.,0.0,-1267200.,3.,0.0 
 01/17  21:00:00,-2.625,4.92154523123681,1267200.,0.0,-1267200.,3.,0.0 
 01/17  22:00:00,-3.,4.71454732863412,1267200.,0.0,-1267200.,3.,0.0 
 01/17  23:00:00,-2.375,4.57177534379934,1267200.,0.0,-1267200.,3.,0.0 
 01/17  24:00:00,-3.25,4.41133619258914,1267200.,0.0,-1267200.,3.,0.0 
 01/18  01:00:00,-2.125,4.23869409491715,1267200.,0.0,-1267200.,4.,0.0 
 01/18  02:00:00,-1.625,4.20696841764894,1267200.,0.0,-1267200.,4.,0.0 
 01/18  03:00:00,-2.625,4.00991680576737,1267200.,0.0,-1267200.,4.,0.0 
 01/18  04:00:00,-2.375,3.81805993145034,1267200.,0.0,-1267200.,4.,0.0 
 01/18  05:00:00,-2.625,3.66919143486778,1267200.,0.0,-1267200.,4.,0.0 
 01/18  06:00:00,-1.75,3.48225890877277,1267200.,0.0,-1267200.,4.,0.0 
 01/18  07:00:00,-1.,3.40726383477616,1267200.,0.0,-1267200.,4.,0.0 
 01/18  08:00:00,0.875,3.55856891345117,1267200.,0.0,-1267200.,4.,0.0 
 01/18  09:00:00,6.375,4.70938288347491,1267200.,0.0,-1267200.,4.,0.0 
 01/18  10:00:00,11.5,6.2544159848598,1267200.,0.0,-1267200.,4.,0.0 
 01/18  11:00:00,13.625,7.60034040471434,1267200.,0.0,-1267200.,4.,0.0 
 01/18  12:00:00,15.25,8.09612327867501,1267200.,0.0,-1267200.,4.,0.0 
 01/18  13:00:00,14.75,7.6181396697828,1267200.,0.0,-1267200.,4.,0.0 
 01/18  14:00:00,14.,7.67210498800172,1267200.,0.0,-1267200.,4.,0.0 
 01/18  15:00:00,14.625,8.1163888088479,1267200.,0.0,-1267200.,4.,0.0 
 01/18  16:00:00,13.75,8.35356305924814,1267200.,0.0,-1267200.,4.,0.0 
 01/18  17:00:00,12.375,8.274561477259,1267200.,0.0,-1267200.,4.,0.0 
 01/18  18:00:00,11.375,7.741064530278,1267200.,0.0,-1267200.,4.,0.0 
 01/18  19:00:00,9.125,7.44948094649115,1267200.,0.0,-1267200.,4.,0.0 
 01/18  20:00:00,6.75,7.07657942006095,1267200.,0.0,-1267200.,4.,0.0 
 01/18  21:00:00,6.,6.73710086087914,1267200.,0.0,-1267200.,4.,0.0 
 01/18  22:00:00,6.625,6.77946309910525,1267200.,0.0,-1267200.,4.,0.0 
 01/18  23:00:00,7.625,6.86141030832874,1267200.,0.0,-1267200.,4.,0.0 
 01/18  24:00:00,7.375,6.85959121786494,1267200.,0.0,-1267200.,4.,0.0 
 01/19  01:00:00,5.75,6.71419516365991,1267200.,0.0,-1267200.,5.,0.0 
 01/19  02:00:00,3.125,6.4834826772718,1267200.,0.0,-1267200.,5.,0.0 
 01/19  03:00:00,1.375,6.24470516050986,1267200.,0.0,-1267200.,5.,0.0 
 01/19  04:00:00,1.625,6.09729927729667,1267200.,0.0,-1267200.,5.,0.0 
 01/19  05:00:00,2.,6.02625893232127,1267200.,0.0,-1267200.,5.,0.0 
 01/19  06:00:00,1.375,5.86134160049637,1267200.,0.0,-1267200.,5.,0.0 
 01/19  07:00:00,1.625,5.71118117401398,1267200.,0.0,-1267200.,5.,0.0 
 01/19  08:00:00,2.,5.8746784345743,1267200.,0.0,-1267200.,5.,0.0 
 01/19  09:00:00,3.25,6.9023791280389,1267200.,0.0,-1267200.,5.,0.0 
 01/19  10:00:00,5.875,7.7352305867717,1267200.,0.0,-1267200.,5.,0.0 
 01/19  11:00:00,8.875,8.10648745815126,1267200.,0.0,-1267200.,5.,0.0 
 01/19  12:00:00,11.25,8.87267808335171,1267200.,0.0,-1267200.,5.,0.0 
 01/19  13:00:00,12.625,9.56740283752953,1267200.,0.0,-1267200.,5.,0.0 
 01/19  14:00:00,13.,10.2635952222515,1267200.,0.0,-1267200.,5.,0.0 
 01/19  15:00:00,12.875,10.7343108955046,1267200.,0.0,-1267200.,5.,0.0 
 01/19  16:00:00,12.3,11.0332832822531,1267200.,0.0,-1267200.,5.,0.0 
 01/19  17:00:00,10.125,10.4158486663455,1267200.,0.0,-1267200.,5.,0.0 
 01/19  18:00:00,7.125,9.3431195606412,1267200.,0.0,-1267200.,5.,0.0 
 01/19  19:00:00,4.125,8.72495262681112,1267200.,0.0,-1267200.,5.,0.0 
 01/19  20:00:00,4.875,8.48435343818688,1267200.,0.0,-1267200.,5.,0.0 
 01/19  21:00:00,4.75,8.44515616881441,1267200.,0.0,-1267200.,5.,0.0 
 01/19  22:00:00,4.,8.27646110227284,1267200.,0.0,-1267200.,5.,0.0 
 01/19  23:00:00,4.,8.15552240199846,1267200.,0.0,-1267200.,5.,0.0 
 01/19  24:00:00,3.375,8.0054619201307,1267200.,0.0,-1267200.,5.,0.0 
 01/20  01:00:00,2.375,7.73640051411606,1267200.,0.0,-1267200.,6.,0.0 
 01/20  02:00:00,0.125,7.4021033070453,1267200.,0.0,-1267200.,6.,0.0 
 01/20  03:00:00,-1.625,7.02997000407261,1267200.,0.0,-1267200.,6.,0.0 
 01/20  04:00:00,-0.125,6.95277411050857,1267200.,0.0,-1267200.,6.,0.0 
 01/20  05:00:00,2.25,7.01717709115345,1267200.,0.0,-1267200.,6.,0.0 
 01/20  06:00:00,3.625,7.04460208611003,1267200.,0.0,-1267200.,6.,0.0 
 01/20  07:00:00,2.75,6.93667115556866,1267200.,0.0,-1267200.,6.,0.0 
 01/20  08:00:00,1.375,6.86364667503676,1267200.,0.0,-1267200.,6.,0.0 
 01/20  09:00:00,2.875,7.71739312099352,1267200.,0.0,-1267200.,6.,0.0 
 01/20  10:00:00,7.125,8.77023160902328,1267200.,0.0,-1267200.,6.,0.0 
 01/20  11:00:00,10.25,9.39891486069,1267200.,0.0,-1267200.,6.,0.0 
 01/20  12:00:00,11.625,10.1753633624929,1267200.,0.0,-1267200.,6.,0.0 
 01/20  13:00:00,12.,10.0829058106555,1267200.,0.0,-1267200.,6.,0.0 
 01/20  14:00:00,12.,9.55194099835022,1267200.,0.0,-1267200.,6.,0.0 
 01/20  15:00:00,11.375,9.29956612636553,1267200.,0.0,-1267200.,6.,0.0 
 01/20  16:00:00,10.375,9.17671776471697,1267200.,0.0,-1267200.,6.,0.0 
 01/20  17:00:00,9.375,9.02449255042199,1267200.,0.0,-1267200.,6.,0.0 
 01/20  18:00:00,9.,8.86300354619251,1267200.,0.0,-1267200.,6.,0.0 
 01/20  19:00:00,7.125,8.7117686973995,1267200.,0.0,-1267200.,6.,0.0 
 01/20  20:00:00,4.75,8.46422014959304,1267200.,0.0,-1267200.,6.,0.0 
 01/20  21:00:00,2.75,8.18988330435925,1267200.,0.0,-1267200.,6.,0.0 
 01/20  22:00:00,0.125,7.82730315747261,1267200.,0.0,-1267200.,6.,0.0 
 01/20  23:00:00,-1.625,7.41875946519777,1267200.,0.0,-1267200.,6.,0.0 
 01/20  24:00:00,-2.,7.13169804563357,1267200.,0.0,-1267200.,6.,0.0 
 01/21  01:00:00,-1.375,6.93962020562899,1267200.,0.0,-1267200.,7.,0.0 
 01/21  02:00:00,-1.625,6.77161397050358,1267200.,0.0,-1267200.,7.,0.0 
 01/21  03:00:00,-2.,6.54005964075421,1267200.,0.0,-1267200.,7.,0.0 
 01/21  04:00:00,-2.625,6.32954591791577,1267200.,0.0,-1267200.,7.,0.0 
 01/21  05:00:00,-2.375,6.11948926871152,1267200.,0.0,-1267200.,7.,0.0 
 01/21  06:00:00,-0.75,6.0090599086747,1267200.,0.0,-1267200.,7.,0.0 
 01/21  07:00:00,-1.25,5.90332697372504,1267200.,0.0,-1267200.,7.,0.0 
 01/21  08:00:00,-0.125,5.75437882746585,1267200.,0.0,-1267200.,7.,0.0 
 01/21  09:00:00,1.625,5.96033441231701,1267200.,0.0,-1267200.,7.,0.0 
 01/21  10:00:00,3.25,6.11411014448673,1267200.,0.0,-1267200.,7.,0.0 
 01/21  11:00:00,4.,6.37042053913007,1267200.,0.0,-1267200.,7.,0.0 
 01/21  12:00:00,4.,6.56607506398561,1267200.,0.0,-1267200.,7.,0.0 
 01/21  13:00:00,4.,6.58813428294048,1267200.,0.0,-1267200.,7.,0.0 
 01/21  14:00:00,4.,6.71175936119871,1267200.,0.0,-1267200.,7.,0.0 
 01/21  15:00:00,3.375,6.6296116162652,1267200.,0.0,-1267200.,7.,0.0 
 01/21  16:00:00,3.,6.32968575945577,1267200.,0.0,-1267200.,7.,0.0 
 01/21  17:00:00,2.375,6.2101004241188,1267200.,0.0,-1267200.,7.,0.0 
 01/21  18:00:00,0.875,5.96142029210894,1267200.,0.0,-1267200.,7.,0.0 
 01/21  19:00:00,-0.3625,5.6999676669358,1267200.,0.0,-1267200.,7.,0.0 
 01/21  20:00:00,-1.1375,5.50193489600917,1267200.,0.0,-1267200.,7.,0.0 
 01/21  21:00:00,-1.65,5.31889996472418,1267200.,0.0,-1267200.,7.,0.0 
 01/21  22:00:00,-1.8625,5.15379191933344,1267200.,0.0,-1267200.,7.,0.0 
 01/21  23:00:00,-1.9625,5.00390693455323,1267200.,0.0,-1267200.,7.,0.0 
 01/21  24:00:00,-2.,4.85550652707246,1267200.,0.0,-1267200.,7.,0.0 
 01/22  01:00:00,-2.625,4.68773608175036,1267200.,0.0,-1267200.,1.,0.0 
 01/22  02:00:00,-3.,4.49959599228913,1267200.,0.0,-1267200.,1.,0.0 
 01/22  03:00:00,-3.,4.33652378832699,1267200.,0.0,-1267200.,1.,0.0 
 01/22  04:00:00,-3.625,4.14436056938344,1267200.,0.0,-1267200.,1.,0.0 
 01/22  05:00:00,-5.25,3.8551052117106,1267200.,0.0,-1267200.,1.,0.0 
 01/22  06:00:00,-5.375,3.56528524364672,1267200.,0.0,-1267200.,1.,0.0 
 01/22  07:00:00,-4.375,3.42695013538422,1267200.,0.0,-1267200.,1.,0.0 
 01/22  08:00:00,-4.,3.4044942428717,1267200.,0.0,-1267200.,1.,0.0 
 01/22  09:00:00,-2.75,3.86353469807675,1267200.,0.0,-1267200.,1.,0.0 
 01/22  10:00:00,-2.,3.95457811718126,1267200.,0.0,-1267200.,1.,0.0 
 01/22  11:00:00,-1.375,4.0467978442815,1267200.,0.0,-1267200.,1.,0.0 
 01/22  12:00:00,0.25,4.7038590262702,1267200.,0.0,-1267200.,1.,0.0 
 01/22  13:00:00,1.625,5.6262164739805,1267200.,0.0,-1267200.,1.,0.0 
 01/22  14:00:00,2.,6.20987123345249,1267200.,0.0,-1267200.,1.,0.0 
 01/22  15:00:00,1.375,6.35492981623304,1267200.,0.0,-1267200.,1.,0.0 
 01/22  16:00:00,1.,6.05264092577134,1267200.,0.0,-1267200.,1.,0.0 
 01/22  17:00:00,-1.5,5.56986137360728,1267200.,0.0,-1267200.,1.,0.0 
 01/22  18:00:00,-3.625,4.7060390540175,1267200.,0.0,-1267200.,1.,0.0 
 01/22  19:00:00,-4.625,4.10479722217132,1267200.,0.0,-1267200.,1.,0.0 
 01/22  20:00:00,-5.625,3.80505130287035,1267200.,0.0,-1267200.,1.,0.0 
 01/22  21:00:00,-5.375,3.57131237975484,1267200.,0.0,-1267200.,1.,0.0 
 01/22  22:00:00,-6.25,3.36003675223425,1267200.,0.0,-1267200.,1.,0.0 
 01/22  23:00:00,-6.375,3.09356209842525,1267200.,0.0,-1267200.,1.,0.0 
 01/22  24:00:00,-6.,2.90457590076639,1267200.,0.0,-1267200.,1.,0.0 
 01/23  01:00:00,-6.625,2.65563129158597,1267200.,0.0,-1267200.,2.,0.0 
 01/23  02:00:00,-5.75,2.44862134760948,1267200.,0.0,-1267200.,2.,0.0 
 01/23  03:00:00,-3.75,2.40873895517872,1267200.,0.0,-1267200.,2.,0.0 
 01/23  04:00:00,-2.375,2.40972651709357,1267200.,0.0,-1267200.,2.,0.0 
 01/23  05:00:00,-3.25,2.32890966009714,1267200.,0.0,-1267200.,2.,0.0 
 01/23  06:00:00,-5.25,2.05701208166534,1267200.,0.0,-1267200.,2.,0.0 
 01/23  07:00:00,-3.5,1.84770465761503,1267200.,0.0,-1267200.,2.,0.0 
 01/23  08:00:00,0.5,2.09839405608679,1267200.,0.0,-1267200.,2.,0.0 
 01/23  09:00:00,2.625,2.90149750270365,1267200.,0.0,-1267200.,2.,0.0 
 01/23  10:00:00,3.625,3.36208785945491,1267200.,0.0,-1267200.,2.,0.0 
 01/23  11:00:00,7.125,3.90998829006844,1267200.,0.0,-1267200.,2.,0.0 
 01/23  12:00:00,9.625,4.77356433944718,1267200.,0.0,-1267200.,2.,0.0 
 01/23  13:00:00,10.625,5.15476471151327,1267200.,0.0,-1267200.,2.,0.0 
 01/23  14:00:00,11.625,5.87581729863239,1267200.,0.0,-1267200.,2.,0.0 
 01/23  15:00:00,12.,6.34723262287591,1267200.,0.0,-1267200.,2.,0.0 
 01/23  16:00:00,11.375,6.45333165041327,1267200.,0.0,-1267200.,2.,0.0 
 01/23  17:00:00,9.125,6.44346365569716,1267200.,0.0,-1267200.,2.,0.0 
