Date/Time,ZONE ONE:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 09/05  17:10:00,30.6676416662295,54.7253363937371 
 09/05  17:20:00,30.3343083328962,54.1413259164645 
 09/05  17:30:00,30.0009749995628,53.5334927903298 
 09/05  17:40:00,29.6676416662295,52.9108291404491 
 09/05  17:50:00,29.3343083328961,52.2784121067853 
 09/05  18:00:00,29.0009749995628,51.6376877895816 
 09/05  18:10:00,28.6676416662295,50.987242673576 
 09/05  18:20:00,28.3343083328962,50.328901970135 
 09/05  18:30:00,28.0009749995628,49.6652129831432 
 09/05  18:40:00,27.6676416662295,49.0051260853462 
 09/05  18:50:00,27.3343083328961,48.3551772447287 
 09/05  19:00:00,27.0009749995628,47.7166158865383 
 09/05  19:10:00,26.5009749995628,47.0831578888598 
 09/05  19:20:00,26.0009749995628,46.4537044942199 
 09/05  19:30:00,25.5009749995628,45.8295190408728 
 09/05  19:40:00,25.0009749995628,45.2110264826079 
 09/05  19:50:00,24.5009749995628,44.5976452623723 
 09/05  20:00:00,24.0009749995628,43.9886847084905 
 09/05  20:10:00,23.6676416662295,43.389137822911 
 09/05  20:20:00,23.3343083328961,42.7989849315018 
 09/05  20:30:00,23.0009749995628,42.216374202592 
 09/05  20:40:00,22.6676416662295,41.6404889489251 
 09/05  20:50:00,22.3343083328962,41.0714934544127 
 09/05  21:00:00,22.0009749995628,40.5096280660387 
 09/05  21:10:00,22.0009749995628,39.9730765533578 
 09/05  21:20:00,22.0009749995628,39.4618790587204 
 09/05  21:30:00,22.0009749995628,38.968171948541 
 09/05  21:40:00,22.0009749995628,38.4871636748034 
 09/05  21:50:00,22.0009749995628,38.0181434667013 
 09/05  22:00:00,22.0009749995628,37.5616007114135 
 09/05  22:10:00,22.0009749995628,37.1162455169625 
 09/05  22:20:00,22.0009749995628,36.6815260017512 
 09/05  22:30:00,22.0009749995628,36.2576021396946 
 09/05  22:40:00,22.0009749995628,35.8446498829223 
 09/05  22:50:00,22.0009749995628,35.44257048899 
 09/05  23:00:00,22.0009749995628,35.0510771359667 
 09/05  23:10:00,22.0009749995628,34.6683045876308 
 09/05  23:20:00,22.0009749995628,34.2941877142263 
 09/05  23:30:00,22.0009749995628,33.9296318882418 
 09/05  23:40:00,22.0009749995628,33.5752437428488 
 09/05  23:50:00,22.0009749995628,33.2310295886502 
 09/05  24:00:00,22.0009749995628,32.8966757551443 
 09/06  00:10:00,21.8343083328962,32.5648216184404 
 09/06  00:20:00,21.6676416662295,32.2343380288753 
 09/06  00:30:00,21.5009749995628,31.9072452337077 
 09/06  00:40:00,21.3343083328962,31.5847980949587 
 09/06  00:50:00,21.1676416662295,31.2668641178755 
 09/06  01:00:00,21.0009749995628,30.9528408952855 
 09/06  01:10:00,20.8009749995628,30.6405206602108 
 09/06  01:20:00,20.6009749995628,30.3296301485607 
 09/06  01:30:00,20.4009749995628,30.0209134176066 
 09/06  01:40:00,20.2009749995628,29.7149129501481 
 09/06  01:50:00,20.0009749995628,29.4117036305529 
 09/06  02:00:00,19.8009749995628,29.1111414732203 
 09/06  02:10:00,19.6676416662295,28.8162591147938 
 09/06  02:20:00,19.5343083328961,28.5272442393152 
 09/06  02:30:00,19.4009749995628,28.242778404511 
 09/06  02:40:00,19.2676416662295,27.9618765865291 
 09/06  02:50:00,19.1343083328961,27.6842546058385 
 09/06  03:00:00,19.0009749995628,27.4099308746265 
 09/06  03:10:00,18.8343083328962,27.1373652180254 
 09/06  03:20:00,18.6676416662295,26.8663101185807 
 09/06  03:30:00,18.5009749995628,26.5972223245118 
 09/06  03:40:00,18.3343083328962,26.3304113697624 
 09/06  03:50:00,18.1676416662295,26.0658543286771 
 09/06  04:00:00,18.0009749995628,25.803373580197 
 09/06  04:10:00,17.6676416662295,25.53476633628 
 09/06  04:20:00,17.3343083328962,25.2592940388095 
 09/06  04:30:00,17.0009749995628,24.9804293494825 
 09/06  04:40:00,16.6676416662295,24.7009352389216 
 09/06  04:50:00,16.3343083328961,24.4216031468652 
 09/06  05:00:00,16.0009749995628,24.1421847138755 
 09/06  05:10:00,16.0009749995628,23.8790695827863 
 09/06  05:20:00,16.0009749995628,23.634096653163 
 09/06  05:30:00,16.0009749995628,23.4010857567312 
 09/06  05:40:00,16.0009749995628,23.1840341805678 
 09/06  05:50:00,16.0009749995628,22.9920703912206 
 09/06  06:00:00,16.0009749995628,22.8355241186575 
 09/06  06:10:00,16.8343083328962,22.7560537613805 
 09/06  06:20:00,17.6676416662295,22.7567536672203 
 09/06  06:30:00,18.5009749995628,22.8220421226375 
 09/06  06:40:00,19.3343083328962,22.9355870383658 
 09/06  06:50:00,20.1676416662295,23.0923395566298 
 09/06  07:00:00,21.0009749995628,23.2946404481897 
 09/06  07:10:00,21.5009749995628,23.5331911398952 
 09/06  07:20:00,22.0009749995628,23.8075946626075 
 09/06  07:30:00,22.5009749995628,24.1267846619802 
 09/06  07:40:00,23.0009749995628,24.500599067753 
 09/06  07:50:00,23.5009749995628,24.9353522785771 
 09/06  08:00:00,24.0009749995628,25.4333626823475 
 09/06  08:10:00,24.5009749995628,25.9941462766198 
 09/06  08:20:00,25.0009749995628,26.615102812311 
 09/06  08:30:00,25.5009749995628,27.2933942279218 
 09/06  08:40:00,26.0009749995628,28.0278686877602 
 09/06  08:50:00,26.5009749995628,28.8183490382513 
 09/06  09:00:00,27.0009749995628,29.6645963438204 
 09/06  09:10:00,27.3343083328961,30.5571221394446 
 09/06  09:20:00,27.6676416662295,31.4932817603628 
 09/06  09:30:00,28.0009749995628,32.473707369777 
 09/06  09:40:00,28.3343083328962,33.4943310003845 
 09/06  09:50:00,28.6676416662295,34.5472437452936 
 09/06  10:00:00,29.0009749995628,35.6284254304083 
 09/06  10:10:00,29.5009749995628,36.7408481541787 
 09/06  10:20:00,30.0009749995628,37.8816769175444 
 09/06  10:30:00,30.5009749995628,39.0443146957146 
 09/06  10:40:00,31.0009749995628,40.2140807249022 
 09/06  10:50:00,31.5009749995628,41.3806833142757 
 09/06  11:00:00,32.0009749995628,42.5411087453832 
 09/06  11:10:00,32.0009749995628,43.6772664867129 
 09/06  11:20:00,32.0009749995628,44.7886107248456 
 09/06  11:30:00,32.0009749995628,45.891996707341 
 09/06  11:40:00,32.0009749995628,46.9294641454854 
 09/06  11:50:00,32.0009749995628,47.8574759490792 
 09/06  12:00:00,32.0009749995628,48.6651717203533 
 09/06  12:10:00,31.8343083328962,49.3571549756895 
 09/06  12:20:00,31.6676416662295,49.9487253846522 
 09/06  12:30:00,31.5009749995628,50.416349236153 
 09/06  12:40:00,31.3343083328961,50.7842755453519 
 09/06  12:50:00,31.1676416662295,51.0820378814785 
 09/06  13:00:00,31.0009749995628,51.288546576889 
 09/06  13:10:00,31.1676416662295,51.4241197536655 
 09/06  13:20:00,31.3343083328962,51.5089005686749 
 09/06  13:30:00,31.5009749995628,51.5221095086836 
 09/06  13:40:00,31.6676416662295,51.4742118417462 
 09/06  13:50:00,31.8343083328961,51.3858425958767 
 09/06  14:00:00,32.0009749995628,51.2647038181778 
 09/06  14:10:00,32.0009749995628,51.1045976554808 
 09/06  14:20:00,32.0009749995628,50.8897462198372 
 09/06  14:30:00,32.0009749995628,50.6306151569827 
 09/06  14:40:00,32.0009749995628,50.3591379483734 
 09/06  14:50:00,32.0009749995628,50.0922238539398 
 09/06  15:00:00,32.0009749995628,49.828624559002 
 09/06  15:10:00,31.6676416662295,49.5451952887932 
 09/06  15:20:00,31.3343083328962,49.2392665499342 
 09/06  15:30:00,31.0009749995628,48.9181389471646 
 09/06  15:40:00,30.6676416662295,48.5822607644943 
 09/06  15:50:00,30.3343083328961,48.2287985495661 
 09/06  16:00:00,30.0009749995628,47.8567784642498 
 09/06  16:10:00,30.0009749995628,47.4847727178672 
 09/06  16:20:00,30.0009749995628,47.1147699999746 
 09/06  16:30:00,30.0009749995628,46.7410829872376 
 09/06  16:40:00,30.0009749995628,46.3607252353631 
 09/06  16:50:00,30.0009749995628,45.9741625045406 
 09/06  17:00:00,30.0009749995628,45.5825168637042 
 09/06  17:10:00,29.8343083328961,45.1786163629245 
 09/06  17:20:00,29.6676416662295,44.7619643736643 
 09/06  17:30:00,29.5009749995628,44.3353000494572 
 09/06  17:40:00,29.3343083328962,43.9078203771594 
 09/06  17:50:00,29.1676416662295,43.4856806503844 
 09/06  18:00:00,29.0009749995628,43.0694853495678 
 09/06  18:10:00,28.6676416662295,42.6484034365216 
 09/06  18:20:00,28.3343083328962,42.2207307309949 
 09/06  18:30:00,28.0009749995628,41.7899049799026 
 09/06  18:40:00,27.6676416662295,41.3605993967849 
 09/06  18:50:00,27.3343083328961,40.9349068635087 
 09/06  19:00:00,27.0009749995628,40.512611447889 
 09/06  19:10:00,26.8343083328961,40.099447967463 
 09/06  19:20:00,26.6676416662295,39.6956141662499 
 09/06  19:30:00,26.5009749995628,39.2990021136873 
 09/06  19:40:00,26.3343083328962,38.9084925775762 
 09/06  19:50:00,26.1676416662295,38.5241427341231 
 09/06  20:00:00,26.0009749995628,38.1462434192232 
 09/06  20:10:00,25.6676416662295,37.769517125112 
 09/06  20:20:00,25.3343083328962,37.39366977055 
 09/06  20:30:00,25.0009749995628,37.0205879188459 
 09/06  20:40:00,24.6676416662295,36.6513375894552 
 09/06  20:50:00,24.3343083328961,36.2859186804528 
 09/06  21:00:00,24.0009749995628,35.9241068322457 
 09/06  21:10:00,23.8343083328961,35.5698421792593 
 09/06  21:20:00,23.6676416662295,35.2228042632007 
 09/06  21:30:00,23.5009749995628,34.8811646263777 
 09/06  21:40:00,23.3343083328961,34.5440529344803 
 09/06  21:50:00,23.1676416662295,34.211583544679 
 09/06  22:00:00,23.0009749995628,33.8840611824954 
 09/06  22:10:00,22.8343083328962,33.5605170907083 
 09/06  22:20:00,22.6676416662295,33.2407487369803 
 09/06  22:30:00,22.5009749995628,32.9250696881306 
 09/06  22:40:00,22.3343083328962,32.6137212662302 
 09/06  22:50:00,22.1676416662295,32.3066999797343 
 09/06  23:00:00,22.0009749995628,32.0038653610335 
 09/06  23:10:00,22.0009749995628,31.7106013774197 
 09/06  23:20:00,22.0009749995628,31.4270026532138 
 09/06  23:30:00,22.0009749995628,31.1505646090054 
 09/06  23:40:00,22.0009749995628,30.8795481047975 
 09/06  23:50:00,22.0009749995628,30.6135817309834 
 09/06  24:00:00,22.0009749995628,30.3528849405323 
 09/07  00:10:00,21.3343083328962,30.0676652246097 
 09/07  00:20:00,20.6676416662295,29.7552272890698 
 09/07  00:30:00,20.0009749995628,29.4272804779708 
 09/07  00:40:00,19.3343083328962,29.0922625416478 
 09/07  00:50:00,18.6676416662295,28.7516836697181 
 09/07  01:00:00,18.0009749995628,28.4041151873411 
 09/07  01:10:00,18.0009749995628,28.0798463754284 
 09/07  01:20:00,18.0009749995628,27.7809972969637 
 09/07  01:30:00,18.0009749995628,27.4956769585459 
 09/07  01:40:00,18.0009749995628,27.215899047814 
 09/07  01:50:00,18.0009749995628,26.9404396925151 
 09/07  02:00:00,18.0009749995628,26.6706440983313 
 09/07  02:10:00,18.0009749995628,26.4079161803398 
 09/07  02:20:00,18.0009749995628,26.1524113366406 
 09/07  02:30:00,18.0009749995628,25.9038005616235 
 09/07  02:40:00,18.0009749995628,25.6618992475432 
 09/07  02:50:00,18.0009749995628,25.4267028498456 
 09/07  03:00:00,18.0009749995628,25.1982137282513 
 09/07  03:10:00,17.8343083328961,24.9665180656637 
 09/07  03:20:00,17.6676416662295,24.730278786192 
 09/07  03:30:00,17.5009749995628,24.493176261092 
 09/07  03:40:00,17.3343083328961,24.258185114351 
 09/07  03:50:00,17.1676416662295,24.0260551555237 
 09/07  04:00:00,17.0009749995628,23.7963555619521 
 09/07  04:10:00,17.0009749995628,23.5769635123276 
 09/07  04:20:00,17.0009749995628,23.3686394868134 
 09/07  04:30:00,17.0009749995628,23.1681026343298 
 09/07  04:40:00,17.0009749995628,22.97273744945 
 09/07  04:50:00,17.0009749995628,22.7817530702399 
 09/07  05:00:00,17.0009749995628,22.595300169695 
 09/07  05:10:00,16.8343083328962,22.4060292240882 
 09/07  05:20:00,16.6676416662295,22.212812356303 
 09/07  05:30:00,16.5009749995628,22.0182119550908 
 09/07  05:40:00,16.3343083328961,21.8320712847571 
 09/07  05:50:00,16.1676416662295,21.6642683469075 
 09/07  06:00:00,16.0009749995628,21.5218821494467 
 09/07  06:10:00,16.5009749995628,21.439999510839 
 09/07  06:20:00,17.0009749995628,21.4242841397558 
 09/07  06:30:00,17.5009749995628,21.4681924891639 
 09/07  06:40:00,18.0009749995628,21.5643322147643 
 09/07  06:50:00,18.5009749995628,21.7114706613468 
 09/07  07:00:00,19.0009749995628,21.9128153010549 
 09/07  07:10:00,20.1676416662295,22.1970631796144 
 09/07  07:20:00,21.3343083328962,22.5674236362174 
 09/07  07:30:00,22.5009749995628,23.0199101816501 
 09/07  07:40:00,23.6676416662295,23.5458279823307 
 09/07  07:50:00,24.8343083328962,24.1384425485636 
 09/07  08:00:00,26.0009749995628,24.7945783360491 
 09/07  08:10:00,26.1676416662295,25.4668533971676 
 09/07  08:20:00,26.3343083328962,26.1472245246806 
 09/07  08:30:00,26.5009749995628,26.855296362872 
 09/07  08:40:00,26.6676416662295,27.6073531413373 
 09/07  08:50:00,26.8343083328961,28.406532490456 
 09/07  09:00:00,27.0009749995628,29.2482483530606 
 09/07  09:10:00,27.5009749995628,30.1395984850226 
 09/07  09:20:00,28.0009749995628,31.0765226891869 
 09/07  09:30:00,28.5009749995628,32.0496891558332 
 09/07  09:40:00,29.0009749995628,33.049362684737 
 09/07  09:50:00,29.5009749995628,34.0718099282024 
 09/07  10:00:00,30.0009749995628,35.1167844707952 
 09/07  10:10:00,30.1676416662295,36.172299129422 
 09/07  10:20:00,30.3343083328962,37.2375808500495 
 09/07  10:30:00,30.5009749995628,38.3169933728219 
 09/07  10:40:00,30.6676416662295,39.4039334765605 
 09/07  10:50:00,30.8343083328962,40.485223856572 
 09/07  11:00:00,31.0009749995628,41.5530689945467 
 09/07  11:10:00,31.1676416662295,42.6046253339984 
 09/07  11:20:00,31.3343083328962,43.6431017038396 
 09/07  11:30:00,31.5009749995628,44.6476950646223 
 09/07  11:40:00,31.6676416662295,45.6117154988251 
 09/07  11:50:00,31.8343083328961,46.5362989229694 
 09/07  12:00:00,32.0009749995628,47.4097627676313 
 09/07  12:10:00,32.0009749995628,48.2280389553636 
 09/07  12:20:00,32.0009749995628,49.0003115093245 
 09/07  12:30:00,32.0009749995628,49.7335573387177 
 09/07  12:40:00,32.0009749995628,50.4007419243997 
 09/07  12:50:00,32.0009749995628,50.9817073211856 
 09/07  13:00:00,32.0009749995628,51.4464476788479 
 09/07  13:10:00,32.0009749995628,51.8105536442 
 09/07  13:20:00,32.0009749995628,52.1025219210977 
 09/07  13:30:00,32.0009749995628,52.3072955497221 
 09/07  13:40:00,32.0009749995628,52.5263245170275 
 09/07  13:50:00,32.0009749995628,52.8084326736978 
 09/07  14:00:00,32.0009749995628,53.1272423063092 
 09/07  14:10:00,32.0009749995628,53.4762319862441 
 09/07  14:20:00,32.0009749995628,53.8339704668957 
 09/07  14:30:00,32.0009749995628,54.176624702517 
 09/07  14:40:00,32.0009749995628,54.3889246418833 
 09/07  14:50:00,32.0009749995628,54.412103901408 
 09/07  15:00:00,32.0009749995628,54.2473148243643 
 09/07  15:10:00,31.1676416662295,53.9034616835139 
 09/07  15:20:00,30.3343083328962,53.411164588674 
 09/07  15:30:00,29.5009749995628,52.794212912416 
 09/07  15:40:00,28.6676416662295,52.1408619924693 
 09/07  15:50:00,27.8343083328961,51.526407845349 
 09/07  16:00:00,27.0009749995628,50.9345242864414 
 09/07  16:10:00,26.5009749995628,50.348018740027 
 09/07  16:20:00,26.0009749995628,49.7812191094887 
 09/07  16:30:00,25.5009749995628,49.2380223144106 
 09/07  16:40:00,25.0009749995628,48.7165186520617 
 09/07  16:50:00,24.5009749995628,48.2129940912345 
 09/07  17:00:00,24.0009749995628,47.7118006584442 
 09/07  17:10:00,23.8343083328961,47.2112165371117 
 09/07  17:20:00,23.6676416662295,46.7139379873626 
 09/07  17:30:00,23.5009749995628,46.2126350790357 
 09/07  17:40:00,23.3343083328961,45.707817525183 
 09/07  17:50:00,23.1676416662295,45.1966185690523 
 09/07  18:00:00,23.0009749995628,44.6731638221166 
 09/07  18:10:00,22.8343083328962,44.1325288578894 
 09/07  18:20:00,22.6676416662295,43.573889442838 
 09/07  18:30:00,22.5009749995628,42.9987616690207 
 09/07  18:40:00,22.3343083328962,42.4176312625839 
 09/07  18:50:00,22.1676416662295,41.8406661281662 
 09/07  19:00:00,22.0009749995628,41.2731110015936 
 09/07  19:10:00,22.0009749995628,40.7259802309759 
 09/07  19:20:00,22.0009749995628,40.199462829935 
 09/07  19:30:00,22.0009749995628,39.6894162830556 
 09/07  19:40:00,22.0009749995628,39.1933455222183 
 09/07  19:50:00,22.0009749995628,38.7108317432941 
 09/07  20:00:00,22.0009749995628,38.2419673229179 
 09/07  20:10:00,21.8343083328962,37.7786154281292 
 09/07  20:20:00,21.6676416662295,37.3200912341301 
 09/07  20:30:00,21.5009749995628,36.8692177363701 
 09/07  20:40:00,21.3343083328962,36.4276163664958 
 09/07  20:50:00,21.1676416662295,35.9951175501196 
 09/07  21:00:00,21.0009749995628,35.5709759141086 
 09/07  21:10:00,20.6676416662295,35.1459163934861 
 09/07  21:20:00,20.3343083328962,34.7188400473805 
 09/07  21:30:00,20.0009749995628,34.2924318717031 
 09/07  21:40:00,19.6676416662295,33.8681314417742 
 09/07  21:50:00,19.3343083328961,33.4456178353135 
 09/07  22:00:00,19.0009749995628,33.0241215734137 
 09/07  22:10:00,19.0009749995628,32.6194806370154 
 09/07  22:20:00,19.0009749995628,32.2326987972317 
 09/07  22:30:00,19.0009749995628,31.8578782156874 
 09/07  22:40:00,19.0009749995628,31.4914753323949 
 09/07  22:50:00,19.0009749995628,31.1333649954101 
 09/07  23:00:00,19.0009749995628,30.7844535865656 
 09/07  23:10:00,19.0009749995628,30.4480108876228 
 09/07  23:20:00,19.0009749995628,30.1242392523427 
 09/07  23:30:00,19.0009749995628,29.8115070908412 
 09/07  23:40:00,19.0009749995628,29.5082826347944 
 09/07  23:50:00,19.0009749995628,29.2117921650059 
 09/07  24:00:00,19.0009749995628,28.9227813969507 
 09/08  00:10:00,18.6676416662295,28.6186217795939 
 09/08  00:20:00,18.3343083328962,28.2976149787921 
 09/08  00:30:00,18.0009749995628,27.9699163657441 
 09/08  00:40:00,17.6676416662295,27.6436307934387 
 09/08  00:50:00,17.3343083328962,27.3211476322407 
 09/08  01:00:00,17.0009749995628,27.000637451352 
 09/08  01:10:00,16.8343083328962,26.691214714289 
 09/08  01:20:00,16.6676416662295,26.3934004549653 
 09/08  01:30:00,16.5009749995628,26.1026933707146 
 09/08  01:40:00,16.3343083328961,25.8154923476943 
 09/08  01:50:00,16.1676416662295,25.5305738339717 
 09/08  02:00:00,16.0009749995628,25.2479801315331 
 09/08  02:10:00,16.1676416662295,24.981661172324 
 09/08  02:20:00,16.3343083328962,24.7331201546726 
 09/08  02:30:00,16.5009749995628,24.4977262317937 
 09/08  02:40:00,16.6676416662295,24.2724370924947 
 09/08  02:50:00,16.8343083328962,24.0570161884143 
 09/08  03:00:00,17.0009749995628,23.852221845112 
 09/08  03:10:00,16.8343083328962,23.6428118398306 
 09/08  03:20:00,16.6676416662295,23.4262789108744 
 09/08  03:30:00,16.5009749995628,23.2076045439691 
 09/08  03:40:00,16.3343083328961,22.9907428079774 
 09/08  03:50:00,16.1676416662295,22.7771032602026 
 09/08  04:00:00,16.0009749995628,22.56526803519 
 09/08  04:10:00,16.5009749995628,22.384980623451 
 09/08  04:20:00,17.0009749995628,22.2407399036831 
 09/08  04:30:00,17.5009749995628,22.1222171493849 
 09/08  04:40:00,18.0009749995628,22.0210142008145 
 09/08  04:50:00,18.5009749995628,21.9348254257057 
 09/08  05:00:00,19.0009749995628,21.8645026701703 
 09/08  05:10:00,19.1676416662295,21.7955564767191 
 09/08  05:20:00,19.3343083328962,21.724603472158 
 09/08  05:30:00,19.5009749995628,21.6556602181323 
 09/08  05:40:00,19.6676416662295,21.5977744207051 
 09/08  05:50:00,19.8343083328962,21.5593445824761 
 09/08  06:00:00,20.0009749995628,21.5468239140252 
 09/08  06:10:00,20.0009749995628,21.5562402530008 
 09/08  06:20:00,20.0009749995628,21.5882425095606 
 09/08  06:30:00,20.0009749995628,21.6492386788932 
 09/08  06:40:00,20.0009749995628,21.7405231261767 
 09/08  06:50:00,20.0009749995628,21.8629591868549 
 09/08  07:00:00,20.0009749995628,22.0187227902484 
 09/08  07:10:00,20.6676416662295,22.238304849071 
 09/08  07:20:00,21.3343083328962,22.5326940725397 
 09/08  07:30:00,22.0009749995628,22.9020787700352 
 09/08  07:40:00,22.6676416662295,23.3422605620326 
 09/08  07:50:00,23.3343083328961,23.8492728192042 
 09/08  08:00:00,24.0009749995628,24.4086399765145 
 09/08  08:10:00,24.3343083328961,24.9963895639731 
 09/08  08:20:00,24.6676416662295,25.6063618014971 
 09/08  08:30:00,25.0009749995628,26.2391075897271 
 09/08  08:40:00,25.3343083328961,26.9040974109928 
 09/08  08:50:00,25.6676416662295,27.6095301244881 
 09/08  09:00:00,26.0009749995628,28.3596213961962 
 09/08  09:10:00,26.0009749995628,29.1562376912791 
 09/08  09:20:00,26.0009749995628,30.0016321398305 
 09/08  09:30:00,26.0009749995628,30.8968231728762 
 09/08  09:40:00,26.0009749995628,31.8362324939338 
 09/08  09:50:00,26.0009749995628,32.8049163471707 
 09/08  10:00:00,26.0009749995628,33.7971967509761 
 09/08  10:10:00,26.1676416662295,34.8169004670628 
 09/08  10:20:00,26.3343083328962,35.860369287413 
 09/08  10:30:00,26.5009749995628,36.9186799395887 
 09/08  10:40:00,26.6676416662295,37.923633550937 
 09/08  10:50:00,26.8343083328961,38.8432590140704 
 09/08  11:00:00,27.0009749995628,39.6761777993955 
 09/08  11:10:00,27.1676416662295,40.3987325261564 
 09/08  11:20:00,27.3343083328962,41.0174911584609 
 09/08  11:30:00,27.5009749995628,41.5250588357986 
 09/08  11:40:00,27.6676416662295,42.0572376356169 
 09/08  11:50:00,27.8343083328962,42.6894437260678 
 09/08  12:00:00,28.0009749995628,43.4019936006804 
 09/08  12:10:00,28.0009749995628,44.1820944396463 
 09/08  12:20:00,28.0009749995628,44.997971300459 
 09/08  12:30:00,28.0009749995628,45.8371457661648 
 09/08  12:40:00,28.0009749995628,46.5867997214363 
 09/08  12:50:00,28.0009749995628,47.1444865200911 
 09/08  13:00:00,28.0009749995628,47.5454879883094 
 09/08  13:10:00,28.0009749995628,47.8290378315996 
 09/08  13:20:00,28.0009749995628,47.9849415019319 
 09/08  13:30:00,28.0009749995628,47.9780016578837 
 09/08  13:40:00,28.0009749995628,47.8801281874437 
 09/08  13:50:00,28.0009749995628,47.7464272944964 
 09/08  14:00:00,28.0009749995628,47.5820102545478 
 09/08  14:10:00,27.8343083328962,47.3722484807659 
 09/08  14:20:00,27.6676416662295,47.114057513049 
 09/08  14:30:00,27.5009749995628,46.8013350822069 
 09/08  14:40:00,27.3343083328962,46.5542873081031 
 09/08  14:50:00,27.1676416662295,46.443174117822 
 09/08  15:00:00,27.0009749995628,46.4302189295593 
 09/08  15:10:00,26.6676416662295,46.4741440867996 
 09/08  15:20:00,26.3343083328962,46.5435938070511 
 09/08  15:30:00,26.0009749995628,46.6187257630078 
 09/08  15:40:00,25.6676416662295,46.6463276451875 
 09/08  15:50:00,25.3343083328962,46.598554519703 
 09/08  16:00:00,25.0009749995628,46.4814004015407 
 09/08  16:10:00,24.8343083328962,46.3128070272727 
 09/08  16:20:00,24.6676416662295,46.0992156097205 
 09/08  16:30:00,24.5009749995628,45.8388500109093 
 09/08  16:40:00,24.3343083328962,45.5206761454177 
 09/08  16:50:00,24.1676416662295,45.1585256961949 
 09/08  17:00:00,24.0009749995628,44.7517955993651 
 09/08  17:10:00,23.6676416662295,44.2937439697448 
 09/08  17:20:00,23.3343083328961,43.7960324281828 
 09/08  17:30:00,23.0009749995628,43.2716714704407 
 09/08  17:40:00,22.6676416662295,42.734066010336 
 09/08  17:50:00,22.3343083328962,42.1907813828204 
 09/08  18:00:00,22.0009749995628,41.6441273123634 
 09/08  18:10:00,21.6676416662295,41.0940478063451 
 09/08  18:20:00,21.3343083328962,40.5273292922744 
 09/08  18:30:00,21.0009749995628,39.959206610623 
 09/08  18:40:00,20.6676416662295,39.401914245469 
 09/08  18:50:00,20.3343083328962,38.8619567276092 
 09/08  19:00:00,20.0009749995628,38.3307790216471 
 09/08  19:10:00,19.8343083328962,37.8138268311248 
 09/08  19:20:00,19.6676416662295,37.3123723762468 
 09/08  19:30:00,19.5009749995628,36.8243427106533 
 09/08  19:40:00,19.3343083328962,36.3481118432583 
 09/08  19:50:00,19.1676416662295,35.8834801483573 
 09/08  20:00:00,19.0009749995628,35.4300090075112 
 09/08  20:10:00,18.8343083328962,34.9749139968015 
 09/08  20:20:00,18.6676416662295,34.5172691978114 
 09/08  20:30:00,18.5009749995628,34.0647953875666 
 09/08  20:40:00,18.3343083328962,33.6193175638259 
 09/08  20:50:00,18.1676416662295,33.1813152375693 
 09/08  21:00:00,18.0009749995628,32.751285535436 
 09/08  21:10:00,18.1676416662295,32.3517224169599 
 09/08  21:20:00,18.3343083328962,31.9834194765815 
 09/08  21:30:00,18.5009749995628,31.6364657229563 
 09/08  21:40:00,18.6676416662295,31.3014867600013 
 09/08  21:50:00,18.8343083328961,30.9783405136636 
 09/08  22:00:00,19.0009749995628,30.6684009506749 
 09/08  22:10:00,18.8343083328962,30.3464486775182 
 09/08  22:20:00,18.6676416662295,30.0100892598573 
 09/08  22:30:00,18.5009749995628,29.6692928338558 
 09/08  22:40:00,18.3343083328962,29.3315146322258 
 09/08  22:50:00,18.1676416662295,28.9985979102493 
 09/08  23:00:00,18.0009749995628,28.6689012906925 
 09/08  23:10:00,18.0009749995628,28.3560358591793 
 09/08  23:20:00,18.0009749995628,28.0609746662009 
 09/08  23:30:00,18.0009749995628,27.778708320074 
 09/08  23:40:00,18.0009749995628,27.5056889029875 
 09/08  23:50:00,18.0009749995628,27.2413713163768 
 09/08  24:00:00,18.0009749995628,26.9860799919057 
 09/09  00:10:00,17.6676416662295,26.7135512524831 
 09/09  00:20:00,17.3343083328962,26.4231225812324 
 09/09  00:30:00,17.0009749995628,26.1257568094429 
 09/09  00:40:00,16.6676416662295,25.8300936195252 
 09/09  00:50:00,16.3343083328961,25.5417179165509 
 09/09  01:00:00,16.0009749995628,25.2569145306905 
 09/09  01:10:00,16.0009749995628,24.9892570446551 
 09/09  01:20:00,16.0009749995628,24.7392312873762 
 09/09  01:30:00,16.0009749995628,24.5002630488013 
 09/09  01:40:00,16.0009749995628,24.2675749118784 
 09/09  01:50:00,16.0009749995628,24.0399686628597 
 09/09  02:00:00,16.0009749995628,23.8178745143414 
 09/09  02:10:00,15.8343083328961,23.5938255415109 
 09/09  02:20:00,15.6676416662295,23.3669217103118 
 09/09  02:30:00,15.5009749995628,23.1397717198372 
 09/09  02:40:00,15.3343083328961,22.9143241183549 
 09/09  02:50:00,15.1676416662295,22.6909298020778 
 09/09  03:00:00,15.0009749995628,22.4691890102014 
 09/09  03:10:00,15.0009749995628,22.2562650622995 
 09/09  03:20:00,15.0009749995628,22.0531106001397 
 09/09  03:30:00,15.0009749995628,21.8573275938195 
 09/09  03:40:00,15.0009749995628,21.66717632172 
 09/09  03:50:00,15.0009749995628,21.4823722501383 
 09/09  04:00:00,15.0009749995628,21.3032266645889 
 09/09  04:10:00,15.0009749995628,21.1295904907438 
